# master lattice 33^3: u=linspace(-2.0,1.0,33)  w=linspace(0.0,0.4,33)  z=linspace(-2.0,-12.0,33)
# y is the degenerate inclination axis, y == 1.0 everywhere (apex_of_uwyz ignores it and sets x = 1)
# sub-grid shape 17 x 17 x 1 x 9 in (u,w,y,z); rows are in ij order over (iu,iw,iz)
# spin p0 e0 inclination pos Edot_tot Ldot_tot Qdot_tot Edot_hor Edot_inf Ldot_hor Ldot_inf Qdot_hor Qdot_inf elapsed  iu iw iz  u w y z
9.9999999999900002e-01 1.4237174411345936e+00 4.0000000000000002e-01 1.0000000000000000e+00 1.3850000000000000e+03 3.4497691454976033e-02 7.5911202269845976e-02 -7.3547097562008953e-17 -3.7699737990825196e-03 3.8267665254046290e-02 -8.2908655105251600e-03 8.4202067780348069e-02 8.0341328986982130e-18 -8.1581230460689862e-17 4.2264407249434851e+04 4 32 32 -1.6250000000000000e+00 4.0000000000000002e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.4910153507851553e+00 0.0000000000000000e+00 1.0000000000000000e+00 8.1000000000000000e+01 8.7653852311427333e-02 2.4636308983239999e-01 0.0000000000000000e+00 -8.2846775251034649e-03 9.5938529836530756e-02 -2.3285214506007967e-02 2.6964830433840742e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 0 -1.4375000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.1831088579020421e+00 0.0000000000000000e+00 1.0000000000000000e+00 8.2000000000000000e+01 8.1158223131474846e-02 1.8555324001799919e-01 0.0000000000000000e+00 -1.0897864977765822e-02 9.2056088109240666e-02 -2.4915949091533364e-02 2.1046918910953274e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 4 -1.4375000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.0889503452384388e+00 0.0000000000000000e+00 1.0000000000000000e+00 8.3000000000000000e+01 5.4180699608960270e-02 1.1574722413865121e-01 0.0000000000000000e+00 -8.0581035013598534e-03 6.2238803110320123e-02 -1.7214674576666068e-02 1.3296189871531702e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 8 -1.4375000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.0560745207129834e+00 0.0000000000000000e+00 1.0000000000000000e+00 8.4000000000000000e+01 3.8468062855259472e-02 8.0216618265354395e-02 0.0000000000000000e+00 -5.8987352781893938e-03 4.4366798133448862e-02 -1.2300504910769207e-02 9.2517123176123719e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 12 -1.4375000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.0439330719634436e+00 0.0000000000000000e+00 1.0000000000000000e+00 8.5000000000000000e+01 3.1545098917065910e-02 6.5191671968756360e-02 0.0000000000000000e+00 -4.8819342305170968e-03 3.6427033147582923e-02 -1.0089093578867661e-02 7.5280765547624015e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 16 -1.4375000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.0393472330119649e+00 0.0000000000000000e+00 1.0000000000000000e+00 8.6000000000000000e+01 2.8750888774617442e-02 5.9215263485308790e-02 0.0000000000000000e+00 -4.4633584764725799e-03 3.3214247251090012e-02 -9.1927227114817021e-03 6.8407986196790491e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 20 -1.4375000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.0375999201669224e+00 0.0000000000000000e+00 1.0000000000000000e+00 8.7000000000000000e+01 2.7658719847346906e-02 5.6891961038711109e-02 0.0000000000000000e+00 -4.2987350946898425e-03 3.1957454942036702e-02 -8.8421832562252042e-03 6.5734144294936209e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 24 -1.4375000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.0369318988573162e+00 0.0000000000000000e+00 1.0000000000000000e+00 8.8000000000000000e+01 2.7237048411511370e-02 5.5996817506549029e-02 0.0000000000000000e+00 -4.2350430144188801e-03 3.1472091425930222e-02 -8.7068513161863599e-03 6.4703668822735372e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 28 -1.4375000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.0366761635267348e+00 0.0000000000000000e+00 1.0000000000000000e+00 8.9000000000000000e+01 2.7075011968092661e-02 5.5653110320393516e-02 0.0000000000000000e+00 -4.2105494452377200e-03 3.1285561413330325e-02 -8.6548502014122709e-03 6.4307960521805665e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 32 -1.4375000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.5040260884632413e+00 2.5000000000000001e-02 1.0000000000000000e+00 2.1600000000000000e+02 8.6554501369429632e-02 2.4479313729131968e-01 5.4354995458209772e-16 -8.1518384852806280e-03 9.4706339854710067e-02 -2.3053977326906620e-02 2.6784711461822430e-01 -5.1190112875036305e-17 5.9474006745713060e-16 2.3603669533319771e+02 6 2 0 -1.4375000000000000e+00 2.5000000000000001e-02 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.1946950496748538e+00 2.5000000000000001e-02 1.0000000000000000e+00 2.1700000000000000e+02 8.1999401352548767e-02 1.8868314754993074e-01 -1.3841472393971923e-16 -1.0959003445336509e-02 9.2958404797884905e-02 -2.5218362142956485e-02 2.1390150969288624e-01 1.8499365288953733e-17 -1.5691408922867236e-16 7.7211671183910221e+02 6 2 4 -1.4375000000000000e+00 2.5000000000000001e-02 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.1021778229648718e+00 2.5000000000000001e-02 1.0000000000000000e+00 2.1800000000000000e+02 5.6938145402719915e-02 1.2258100981288628e-01 -1.1273947936683857e-16 -8.3979413334191785e-03 6.5336086736138985e-02 -1.8081220810029244e-02 1.4066223062291441e-01 1.6630154925700598e-17 -1.2936963429253843e-16 1.4054127872949466e+03 6 2 8 -1.4375000000000000e+00 2.5000000000000001e-02 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.0728455107590003e+00 2.5000000000000001e-02 1.0000000000000000e+00 2.1900000000000000e+02 4.3199258778340445e-02 9.1000373492454795e-02 -1.9349107473631623e-16 -6.5437499684204911e-03 4.9743008746760430e-02 -1.3785806983166728e-02 1.0478618047562052e-01 2.9312691587250324e-17 -2.2280376632356439e-16 2.3969198302263394e+03 6 2 12 -1.4375000000000000e+00 2.5000000000000001e-02 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.0643817335972381e+00 2.5000000000000001e-02 1.0000000000000000e+00 2.2000000000000000e+02 3.8364209506199537e-02 8.0297602409958591e-02 6.2007513953704581e-17 -5.8482800174687643e-03 4.4212489523667665e-02 -1.2241769199008727e-02 9.2539371608966026e-02 -9.4532354421015526e-18 7.1460749395805782e-17 3.2824383988799527e+03 6 2 16 -1.4375000000000000e+00 2.5000000000000001e-02 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.0622092533005585e+00 2.5000000000000001e-02 1.0000000000000000e+00 2.2100000000000000e+02 3.7036742693778220e-02 7.7389762588085442e-02 -1.7920340719926977e-17 -5.6541326753089096e-03 4.2690875369086695e-02 -1.1815625460280062e-02 8.9205388048364892e-02 2.7362524623747406e-18 -2.0656593182301244e-17 3.2413497860915959e+03 6 2 20 -1.4375000000000000e+00 2.5000000000000001e-02 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.0616822296152273e+00 2.5000000000000001e-02 1.0000000000000000e+00 2.2200000000000000e+02 3.6708609625713096e-02 7.6672895352255174e-02 1.3547551674202490e-16 -5.6059433886808405e-03 4.2314553014393165e-02 -1.1710156401167864e-02 8.8383051753422315e-02 -2.0690778331896976e-17 1.5616629507392088e-16 3.9584790471820161e+03 6 2 24 -1.4375000000000000e+00 2.5000000000000001e-02 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.0615565402018854e+00 2.5000000000000001e-02 1.0000000000000000e+00 2.2300000000000000e+02 3.6629994111741143e-02 7.6501255590872327e-02 -8.8531985029964265e-18 -5.5943854580940986e-03 4.2224379569833964e-02 -1.1684877827109343e-02 8.8186133417979609e-02 1.3523609718769300e-18 -1.0205559474873193e-17 3.6839965674253181e+03 6 2 28 -1.4375000000000000e+00 2.5000000000000001e-02 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.0615266945191530e+00 2.5000000000000001e-02 1.0000000000000000e+00 2.2400000000000000e+02 3.6611302244270158e-02 7.6460452464839762e-02 7.6758812657101063e-17 -5.5916372287070438e-03 4.2202939472976618e-02 -1.1678868117524020e-02 8.8139320582362457e-02 -1.1724555406303611e-17 8.8483368063404281e-17 3.9047901922306046e+03 6 2 32 -1.4375000000000000e+00 2.5000000000000001e-02 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.5186783544566314e+00 5.0000000000000003e-02 1.0000000000000000e+00 9.0000000000000000e+01 8.5763626563791551e-02 2.4350798196705278e-01 -1.9723518403056835e-16 -8.0341131161742255e-03 9.3797739679965741e-02 -2.2806879253584197e-02 2.6631486122063547e-01 1.8472646500936129e-17 -2.1570783053150340e-16 2.8331024724524468e+02 6 4 0 -1.4375000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.2096134346494418e+00 5.0000000000000003e-02 1.0000000000000000e+00 9.1000000000000000e+01 8.2111777309559944e-02 1.9005356732379780e-01 -3.1363506204943224e-16 -1.0873936549512254e-02 9.2985713859071312e-02 -2.5173260861560055e-02 2.1522682818535838e-01 4.1541606283875333e-17 -3.5517666833330680e-16 9.6973104868829250e+02 6 4 4 -1.4375000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.1208336006451762e+00 5.0000000000000003e-02 1.0000000000000000e+00 9.2000000000000000e+01 5.8342795883485524e-02 1.2670034649657400e-01 9.7354088207259085e-17 -8.4821041771819886e-03 6.6824900060666187e-02 -1.8425547175791489e-02 1.4512589367236264e-01 -1.4157285500483779e-17 1.1151137370774024e-16 1.9492550906855613e+03 6 4 8 -1.4375000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.0953051265474025e+00 5.0000000000000003e-02 1.0000000000000000e+00 9.3000000000000000e+01 4.6050180070510149e-02 9.8097179383006813e-02 8.8936326810889855e-18 -6.8487419616370939e-03 5.2898922032146183e-02 -1.4593994845216072e-02 1.1269117422822311e-01 -1.3216607896316015e-18 1.0215293470720328e-17 3.1079970762860030e+03 6 4 12 -1.4375000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.0886518739560405e+00 5.0000000000000003e-02 1.0000000000000000e+00 9.4000000000000000e+01 4.2068917916207413e-02 8.9146328085600246e-02 1.7815015080255816e-16 -6.2867344908644927e-03 4.8355652407070016e-02 -1.3326266676868046e-02 1.0247259476246619e-01 -2.6631230574517282e-17 2.0478138137707217e-16 3.9384261925369501e+03 6 4 16 -1.4375000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.0870267014575357e+00 5.0000000000000003e-02 1.0000000000000000e+00 9.5000000000000000e+01 4.1025319027450685e-02 8.6820553652049381e-02 -7.9230410188755748e-17 -6.1371738262500294e-03 4.7162492853699924e-02 -1.2992149497309426e-02 9.9812703149357807e-02 1.1858114863118534e-17 -9.1088525051872645e-17 4.6396720453659073e+03 6 4 20 -1.4375000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.0866383642737192e+00 5.0000000000000003e-02 1.0000000000000000e+00 9.6000000000000000e+01 4.0771188040670758e-02 8.6255404470147470e-02 -1.1386878072274513e-16 -6.1006193020068716e-03 4.6871807342675660e-02 -1.2910677937659275e-02 9.9166082407805736e-02 1.7042951115333028e-17 -1.3091173183807520e-16 4.8960361679140478e+03 6 4 24 -1.4375000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.0865461050066807e+00 5.0000000000000003e-02 1.0000000000000000e+00 9.7000000000000000e+01 4.0710531872594366e-02 8.6120583418734686e-02 6.7450889718565408e-17 -6.0918867559366773e-03 4.6802418628530525e-02 -1.2891225977859456e-02 9.9011809396592793e-02 -1.0097038129042278e-17 7.7547927847607073e-17 4.6286789393518120e+03 6 4 28 -1.4375000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.0865242164688114e+00 5.0000000000000003e-02 1.0000000000000000e+00 9.8000000000000000e+01 4.0696121924538815e-02 8.6088558301414084e-02 2.0855825743448139e-18 -6.0898122207193135e-03 4.6785934145257689e-02 -1.2886605512534699e-02 9.8975163813948205e-02 -3.1396266524197875e-19 2.3995452395867580e-18 4.7665825942531228e+03 6 4 32 -1.4375000000000000e+00 5.0000000000000003e-02 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.5347777736002537e+00 7.5000000000000011e-02 1.0000000000000000e+00 2.2500000000000000e+02 8.5157993016959116e-02 2.4236268006212144e-01 4.1161373142806431e-16 -7.9218451191645240e-03 9.3079838136124027e-02 -2.2535786518442187e-02 2.6489846658056032e-01 -3.8272595543536330e-17 4.4988632697160033e-16 4.0162821763381362e+02 6 6 0 -1.4375000000000000e+00 7.5000000000000011e-02 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.2269559164682751e+00 7.5000000000000011e-02 1.0000000000000000e+00 2.2600000000000000e+02 8.1800156576070746e-02 1.9035454589084239e-01 4.5271654890696155e-16 -1.0697885456919801e-02 9.2498042032990391e-02 -2.4903657463953652e-02 2.1525820335479465e-01 -5.9230450143816772e-17 5.1194699905077887e-16 1.1555242478223518e+03 6 6 4 -1.4375000000000000e+00 7.5000000000000011e-02 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.1420096328491423e+00 7.5000000000000011e-02 1.0000000000000000e+00 2.2700000000000000e+02 5.8906267903780937e-02 1.2899639723868309e-01 -2.7583303772486991e-16 -8.4125417834013411e-03 6.7318809687180195e-02 -1.8432819571669905e-02 1.4742921681035187e-01 3.9418110983772414e-17 -3.1525114870863818e-16 2.5678502403898165e+03 6 6 8 -1.4375000000000000e+00 7.5000000000000011e-02 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.1190686242268209e+00 7.5000000000000011e-02 1.0000000000000000e+00 2.2800000000000000e+02 4.7529401815900506e-02 1.0226646833520225e-01 4.3815012055638036e-17 -6.9239695668636397e-03 5.4453371382763884e-02 -1.4907263165810314e-02 1.1717373150101065e-01 -6.3849375341401489e-18 5.0199949589777197e-17 4.5413503296962008e+03 6 6 12 -1.4375000000000000e+00 7.5000000000000011e-02 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.1133302213272052e+00 7.5000000000000011e-02 1.0000000000000000e+00 2.2900000000000000e+02 4.3970999054520100e-02 9.4165381419941255e-02 1.0592644326359721e-16 -6.4311130060829358e-03 5.0402112060601655e-02 -1.3781246604230012e-02 1.0794662802417045e-01 -1.5504320852335594e-17 1.2143076411592927e-16 5.1196634673280641e+03 6 6 16 -1.4375000000000000e+00 7.5000000000000011e-02 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.1119486132554413e+00 7.5000000000000011e-02 1.0000000000000000e+00 2.3000000000000000e+02 4.3051912589593101e-02 9.2089077259089852e-02 1.0888437855682162e-17 -6.3020363202166861e-03 4.9353948909808168e-02 -1.3488861310444786e-02 1.0557793856953247e-01 -1.5957957156205423e-18 1.2484233571302456e-17 5.1263780215848237e+03 6 6 20 -1.4375000000000000e+00 7.5000000000000011e-02 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.1116197414660947e+00 7.5000000000000011e-02 1.0000000000000000e+00 2.3100000000000000e+02 4.2829053853844730e-02 9.1586549885788432e-02 -1.4235409500085423e-16 -6.2706334635113025e-03 4.9099687317355069e-02 -1.3417872265421845e-02 1.0500442215120846e-01 2.0855563022770223e-17 -1.6320965802362275e-16 5.2998201542692259e+03 6 6 24 -1.4375000000000000e+00 7.5000000000000011e-02 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.1115416830723095e+00 7.5000000000000011e-02 1.0000000000000000e+00 2.3200000000000000e+02 4.2775915926222562e-02 9.1466781198529024e-02 -1.2185823176995022e-16 -6.2631402802410382e-03 4.9039056206462754e-02 -1.3400941436794711e-02 1.0486772263532242e-01 1.7853640481738993e-17 -1.3971187225168805e-16 5.9827807108033448e+03 6 6 28 -1.4375000000000000e+00 7.5000000000000011e-02 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.1115231678296493e+00 7.5000000000000011e-02 1.0000000000000000e+00 2.3300000000000000e+02 4.2763303417309037e-02 9.1438356039975785e-02 9.3334279413588584e-17 -6.2613606612716855e-03 4.9024664078580041e-02 -1.3396920853897326e-02 1.0483527689387295e-01 -1.3677379926317670e-17 1.0701165933990366e-16 6.4076452309489250e+03 6 6 32 -1.4375000000000000e+00 7.5000000000000011e-02 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.5521489757052616e+00 1.0000000000000001e-01 1.0000000000000000e+00 9.9000000000000000e+01 8.4685209522251712e-02 2.4130431743039113e-01 1.0432928381752136e-16 -7.8121927712792028e-03 9.2497402293531095e-02 -2.2241966852926974e-02 2.6354628428331561e-01 -9.6121604553508121e-18 1.1394144427287083e-16 3.5787392604444176e+02 6 8 0 -1.4375000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.2460601484516767e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.0000000000000000e+02 8.1261458292988739e-02 1.9001734388147937e-01 -1.9291796185303435e-16 -1.0469163383094931e-02 9.1730621676083535e-02 -2.4493200932041513e-02 2.1451054481351720e-01 2.4868294374227828e-17 -2.1778625622725999e-16 1.4072122633326799e+03 6 8 4 -1.4375000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.1644916781085095e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.0100000000000000e+02 5.9005658773564867e-02 1.3019306263712532e-01 -1.1833955940476912e-16 -8.2604846372402226e-03 6.7266143410802823e-02 -1.8242163650493741e-02 1.4843522628761943e-01 1.6584478008227747e-17 -1.3492403741299477e-16 2.8129754608916119e+03 6 8 8 -1.4375000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.1433319139659368e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.0200000000000000e+02 4.8272142083266370e-02 1.0476849496756580e-01 -8.9400833018382509e-17 -6.8791781028032777e-03 5.5151320186069427e-02 -1.4944602168072252e-02 1.1971309713563659e-01 1.2746674104526133e-17 -1.0214750712290789e-16 4.5419692039042711e+03 6 8 12 -1.4375000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.1381451639562081e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.0300000000000000e+02 4.4980469397254148e-02 9.7195341606750280e-02 7.4732774239528635e-17 -6.4322761463480923e-03 5.1412745543600515e-02 -1.3912601685458235e-02 1.1110794329220509e-01 -1.0695906649865204e-17 8.5428680889392248e-17 5.3696346121728420e+03 6 8 16 -1.4375000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.1369041014491534e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.0400000000000000e+02 4.4136650903323880e-02 9.5267461991361810e-02 2.0173595438828071e-16 -6.3162337707651497e-03 5.0452884674087248e-02 -1.3646697936913255e-02 1.0891415992827136e-01 -2.8899270887085632e-17 2.3063522527535980e-16 5.3530940005062148e+03 6 8 20 -1.4375000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.1366091501174018e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.0500000000000000e+02 4.3932482822892742e-02 9.4801769933410301e-02 -9.3955856996015006e-17 -6.2880695334686480e-03 5.0220552356359235e-02 -1.3582279342436613e-02 1.0838404927584254e-01 1.3459719317591278e-17 -1.0741557631360439e-16 5.9412249129088596e+03 6 8 24 -1.4375000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.1365391693025779e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.0600000000000000e+02 4.3883835703350110e-02 9.4690853361565089e-02 7.4358203537385819e-17 -6.2813531070679022e-03 5.0165188810417205e-02 -1.3566923870964812e-02 1.0825777723252741e-01 -1.0655108434851734e-17 8.5013311972235299e-17 6.1965011522546411e+03 6 8 28 -1.4375000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.1365225724540733e+00 1.0000000000000001e-01 1.0000000000000000e+00 1.0700000000000000e+02 4.3872265938215499e-02 9.4664478288059822e-02 1.3893309358300141e-16 -6.2797582842922459e-03 5.0152024222506246e-02 -1.3563278072673851e-02 1.0822775636073147e-01 -1.9910062427299886e-17 1.5884315601029592e-16 6.3647381084766239e+03 6 8 32 -1.4375000000000000e+00 1.0000000000000001e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.5706360917842015e+00 1.2500000000000000e-01 1.0000000000000000e+00 2.3400000000000000e+02 8.4318098893015142e-02 2.4031170059577117e-01 -5.1768400747231279e-16 -7.7045261003890085e-03 9.2022624993403968e-02 -2.1929484947895209e-02 2.6224118554366321e-01 4.7245411301373948e-17 -5.6492941877368407e-16 4.1119724018592387e+02 6 10 0 -1.4375000000000000e+00 1.2500000000000000e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.2664597475129227e+00 1.2500000000000000e-01 1.0000000000000000e+00 2.3500000000000000e+02 8.0620566980192820e-02 1.8931484661758063e-01 -1.1987540453518477e-16 -1.0213482108600718e-02 9.0834049088793167e-02 -2.3998474682750594e-02 2.1331332130032798e-01 1.5193160858895441e-17 -1.3506856539407853e-16 1.5913418978070840e+03 6 10 4 -1.4375000000000000e+00 1.2500000000000000e-01 1.0000000000000000e+00 -3.2500000000000000e+00
9.9996837722339826e-01 1.1877280262183061e+00 1.2500000000000000e-01 1.0000000000000000e+00 2.3600000000000000e+02 5.8860872737803008e-02 1.3073382890112600e-01 1.4225444401996830e-16 -8.0671833358563812e-03 6.6928056073658385e-02 -1.7937926142086925e-02 1.4867175504321106e-01 -1.9514627966912799e-17 1.6176907198687905e-16 3.4473847516067326e+03 6 10 8 -1.4375000000000000e+00 1.2500000000000000e-01 1.0000000000000000e+00 -4.5000000000000000e+00
9.9999822172058994e-01 1.1678434662498574e+00 1.2500000000000000e-01 1.0000000000000000e+00 2.3700000000000000e+02 4.8612623771121737e-02 1.0629029297830637e-01 -1.6520830278213577e-16 -6.7715774467995739e-03 5.5384201217919343e-02 -1.4824351839161179e-02 1.2111464481746509e-01 2.3041671431773294e-17 -1.8824997421390638e-16 4.9032843427648768e+03 6 10 12 -1.4375000000000000e+00 1.2500000000000000e-01 1.0000000000000000e+00 -5.7500000000000000e+00
9.9999990000000005e-01 1.1630245251142106e+00 1.2500000000000000e-01 1.0000000000000000e+00 2.3800000000000000e+02 4.5510148063535032e-02 9.9088737082756506e-02 -1.8433068488696856e-16 -6.3590575590454761e-03 5.1869205622579205e-02 -1.3863152539001852e-02 1.1295188962175602e-01 2.5783650869948345e-17 -2.1011433575691348e-16 6.0837305977949873e+03 6 10 16 -1.4375000000000000e+00 1.2500000000000000e-01 1.0000000000000000e+00 -7.0000000000000000e+00
9.9999999437658671e-01 1.1618752087353303e+00 1.2500000000000000e-01 1.0000000000000000e+00 2.3900000000000000e+02 4.4718589848066183e-02 9.7263087261228023e-02 3.1526265400327008e-17 -6.2525381176032459e-03 5.0971127965668050e-02 -1.3616711539829626e-02 1.1087979880105586e-01 -4.4118596903413228e-18 3.5938125090666844e-17 6.7724283521436155e+03 6 10 20 -1.4375000000000000e+00 1.2500000000000000e-01 1.0000000000000000e+00 -8.2500000000000000e+00
9.9999999968377229e-01 1.1616022823947907e+00 1.2500000000000000e-01 1.0000000000000000e+00 2.4000000000000000e+02 4.4527321379044256e-02 9.6822615865363101e-02 -9.8870514839797821e-18 -6.2267245306994864e-03 5.0754045909741467e-02 -1.3557089613717854e-02 1.1037970547907848e-01 1.3826105883961682e-18 -1.1269662072375445e-17 7.7281524753673002e+03 6 10 24 -1.4375000000000000e+00 1.2500000000000000e-01 1.0000000000000000e+00 -9.5000000000000000e+00
9.9999999998221722e-01 1.1615375398271779e+00 1.2500000000000000e-01 1.0000000000000000e+00 2.4100000000000000e+02 4.4481736363935549e-02 9.6717677823838749e-02 -5.4549986107671493e-17 -6.2205707963588000e-03 5.0702307160292011e-02 -1.3542881880694718e-02 1.1026055970452918e-01 7.6401273853493854e-18 -6.2190113493017797e-17 7.3805868293810636e+03 6 10 28 -1.4375000000000000e+00 1.2500000000000000e-01 1.0000000000000000e+00 -1.0750000000000000e+01
9.9999999999900002e-01 1.1615221854549727e+00 1.2500000000000000e-01 1.0000000000000000e+00 2.4200000000000000e+02 4.4470918315419598e-02 9.6692776191071916e-02 3.1344636776451100e-17 -6.2191097936149338e-03 5.0690028109033114e-02 -1.3539509039122561e-02 1.1023228523019081e-01 -4.3872947125793380e-18 3.5731931489028929e-17 7.6449858822030947e+03 6 10 32 -1.4375000000000000e+00 1.2500000000000000e-01 1.0000000000000000e+00 -1.2000000000000000e+01
9.8999999999999999e-01 1.5901020577751830e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.0800000000000000e+02 8.4040260461378219e-02 2.3937605957603428e-01 -5.1286093933876293e-16 -7.5989612893220945e-03 9.1639221750699190e-02 -2.1603019290641897e-02 2.6097907886667066e-01 4.6281030478455426e-17 -5.5914196981722092e-16 4.9152145218476653e+02 6 12 0 -1.4375000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -2.0000000000000000e+00
9.9943765867480960e-01 1.2878281283304636e+00 1.5000000000000002e-01 1.0000000000000000e+00 1.0900000000000000e+02 7.9954958524142167e-02 1.8842006374761447e-01 2.0918829307394139e-16 -9.9475980477476914e-03 8.9902556571888656e-02 -2.3457433399951252e-02 2.1187749714756099e-01 -2.6042982659237157e-17 2.3523127573317146e-16 1.5663064539637417e+03 6 12 4 -1.4375000000000000e+00 1.5000000000000002e-01 1.0000000000000000e+00 -3.2500000000000000e+00
